Store name as per Uber Eats manager,External store ID as per Uber Eats manager,Order ID as per Uber Eats manager,Unique ID to identify the order ,"The mode of order fulfillment whether it was delivery by courier via Uber network, delivery by merchant, Pick-up by customer or Dine-in",Mode of payment used for order payment,"The platform from which the customer ordered, (i.e. iOS, Android, Uber Eats Web)","Either: Completed (eater received food), Cancelled (order cancelled by eater or support), Refund (eater was refunded for order), or Unfulfilled (order was not able to be completed)","Local date the order was placed, or local date of the original order placed for which there is a refund",Local timestamp for when order was accepted by the merchant ,Uber membership status of the customer who placed the order,Total item sales excl tax ,Tax on total item sales in the order,Total item sales incl tax,Amount merchants are responsible for refunding customers when they report order errors (excl tax),Tax Refund On Sales,Amount merchants are responsible for refunding customers when they report order errors (incl tax),Adjustments merchants made to the price of items once an order has been placed (excl tax),Tax on in-store price adjustments,Merchant promotions applied to the order,Tax on merchant promotions applied to the order,Merchant promotions applied to the delivery fee charged to Eaters,Tax on merchant promotions applied to the delivery fee charged to Eaters,Offer Redemption Fee,Fee charged to eater by the merchant for the packaging material,Amount merchant charges Uber for co-funded marketing campaigns. Varies depending on co-funding % for the campaign.,"Total item sales including promotions, adjustments and bag fee incl tax where applicable","The fee Uber charges to merchant to make their store visible to potential customers, provide support and other related services ( %fee is applied to sub-total before discounts) ",The % Marketplace fee Uber charges merchant,Tax on Marketplace fee charged to merchant by Uber,Fixed Fee charged to merchant by Uber for using Ubers delivery network ,Tax on delivery network fee charged to merchant by Uber,A flat % fee on the basket charged by Uber to merchants for processing every order ,"Where delivery fee is greater than cost of delivery, this is equal to (delivery fee minus the cost of delivery) where applicable",Tax on service fee charged by merchants to eaters,"For merchants who perform their own delivery, the tip from the Eater to the courier",Amount directed to Merchant Capital payments,Description of adhoc one-time payments or charges from Uber to the merchant,"All miscellaneous payments like Ad payments, Ad credits etc. inclusive of tax",Tax on Uber funded promotions applied to the order,Sales tax Uber Eats is required to pay in jurisdictions with marketplace facilitator laws ,"As required by the IRS, a % withheld from payments if the EIN/TIN is missing or does not match IRS records.",Total payout associated with this order (negative if associated with a refund)  Sales + Adjustments - promotions + marketing adjustment + Bag fee + delivery fee (self delivery) + tips (self-delivery) - marketplace fee +/- Other payments - marketplace facilitator tax  (incl tax where applicable),Date payout initiated by Uber (generally the Monday following the prior week),Amount commercially agreed to between Merchant and Uber added on a per item basis and charged to the Eater on Merchant’s behalf	,Applicable taxes due on the Markup Amount,"This is the ID from retailers, used to identify retailer loyalty customers",The reference ID for identifying the payout related to this order in the Payout Summary Report CSV
Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Payment Mode,Order Channel,Order Status,Order Date,Order Accept Time,Customer Uber-Membership Status,Sales (excl. tax),Tax on Sales,Sales (incl. tax),Order Error Adjustments,Tax on Order Error Adjustments,Order Error Adjustments (incl. tax),Price adjustments (excl. tax),Tax on Price Adjustments,Offers on items (incl. tax),Tax On Offers on items,Delivery Offer Redemptions (incl. tax),Tax On Delivery Offer Redemptions,Offer Redemption Fee,Bag Fee,Marketing Adjustment,Total Sales after Adjustments (incl tax),Marketplace Fee,Marketplace fee %,Tax on Marketplace Fee,Delivery Network Fee,Tax on Delivery Network Fee,Order Processing Fee,Delivery Fee,Tax On Delivery Fee,Tips,Capital payments,Other payments description,Other payments,"Marketplace Facilitator Tax Adjustment
",Marketplace Facilitator Tax,Backup Withholding Tax,Total payout ,Payout Date,Markup Amount,Markup Tax,Retailer Loyalty ID,Payout reference ID
Capriotti's Sandwich Shop (NV079),79|15654,#553BE,6a3bf7f3-d493-4a59-9980-696a8d9553be,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/27/25,2:08 PM,Uber One member,39.05,3.23,42.28,0,0,0,0,0,0,0,0,0,0,0,0,42.28,-8.2,21,0,0,0,0,0,0,0,0,,0,,-3.23,0,30.85,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#18722,8aac906b-fb68-4db2-a0c9-57d9a0f18722,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/27/25,5:53 PM,Non-member,19.18,1.59,20.77,0,0,0,0,0,0,0,0,0,0,0,0,20.77,-3.45,18,0,0,0,0,0,0,0,0,,0,,-1.59,0,15.73,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#0C16E,afcd3a75-242c-4c36-a179-855b8de0c16e,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,8/27/25,7:01 PM,Uber One member,22.77,1.88,24.65,0,0,0,0,0,0,0,0,0,0,0,0,24.65,-4.78,21,0,0,0,0,0,0,0,0,,0,,-1.88,0,17.99,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#11609,e612618b-5f03-4282-a307-044e1bd11609,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/27/25,7:41 PM,Non-member,34.78,2.87,37.65,0,0,0,0,0,0,0,0,0,0,0,0,37.65,-6.26,18,0,0,0,0,0,0,0,0,,0,,-2.87,0,28.52,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,8/28/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-4.49,,0,0,-4.49,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#EEE06,112a7774-a777-4a35-9bad-8f86fffeee06,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/28/25,10:45 AM,Uber One member,19.77,1.63,21.4,0,0,0,0,0,0,0,0,0,0,0,0,21.4,-4.15,21,0,0,0,0,0,0,0,0,,0,,-1.63,0,15.62,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#969C3,d9a28393-e611-4015-9209-52f2c69969c3,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,12:21 PM,Non-member,18.08,1.49,19.57,0,0,0,0,0,0,0,0,0,0,0,0,19.57,-3.25,18,0,0,0,0,0,0,0,0,,0,,-1.49,0,14.83,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#5E2E8,9a536eb2-4968-400a-8a05-2c08b5c5e2e8,Delivery - Partner Using Uber App,Digital,Postmates iOS,Completed,8/28/25,1:27 PM,Uber One member,15.36,1.27,16.63,0,0,0,0,0,0,0,0,0,0,0,0,16.63,-3.23,21,0,0,0,0,0,0,0,0,,0,,-1.27,0,12.13,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#5E2E8,9a536eb2-4968-400a-8a05-2c08b5c5e2e8,Delivery - Partner Using Uber App,Digital,Postmates Unknown,Refund,8/28/25,1:27 PM,Uber One member,0,0,0,-3.59,-0.3,-3.89,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0.3,0,-3.59,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#42FDD,dbca7560-60ed-4339-88a9-40ab95942fdd,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,1:25 PM,Uber One member,46.77,3.87,50.64,0,0,0,0,0,0,0,0,0,0,0,0,50.64,-9.82,21,0,0,0,0,0,0,0,0,,0,,-3.87,0,36.95,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#0EF5C,5cf7ab39-adec-45d2-8580-88c218b0ef5c,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,1:01 PM,Non-member,41.98,3.47,45.45,0,0,0,0,0,0,0,0,0,0,0,0,45.45,-7.56,18,0,0,0,0,0,0,0,0,,0,,-3.47,0,34.42,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#4E11B,3ee39931-c666-4497-9081-d4128ea4e11b,Pickup,Digital,UberEats iOS,Completed,8/28/25,12:38 PM,Uber One member,46.77,3.87,50.64,0,0,0,0,0,0,0,0,0,0,0,0,50.64,-2.81,6,0,0,0,0,0,0,0,0,,0,,-3.87,0,43.96,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#83276,f89069c1-58e2-4432-845c-9f3634683276,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,1:58 PM,Non-member,48.34,4,52.34,0,0,0,0,0,0,0,0,0,0,0,0,52.34,-8.7,18,0,0,0,0,0,0,0,0,,0,,-4,0,39.64,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#0A09D,9e4036e5-9000-4ce7-8100-904d6120a09d,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,1:55 PM,Non-member,26.39,2.18,28.57,0,0,0,0,0,0,0,0,0,0,0,0,28.57,-4.75,18,0,0,0,0,0,0,0,0,,0,,-2.18,0,21.64,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#19889,00b7de9d-4ba8-4368-92e6-2dc4c2c19889,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,3:03 PM,Non-member,29.25,2.42,31.67,0,0,0,0,0,0,0,0,0,0,0,0,31.67,-5.27,18,0,0,0,0,0,0,0,0,,0,,-2.42,0,23.98,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#BECB6,a4db8c26-c236-4bda-b762-acd0678becb6,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,6:05 PM,Uber One member,16.08,1.33,17.41,0,0,0,0,0,0,0,0,0,0,0,0,17.41,-3.38,21,0,0,0,0,0,0,0,0,,0,,-1.33,0,12.7,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#40EF7,e195bd02-b0cd-482e-8133-718350a40ef7,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,6:24 PM,Uber One member,22.38,1.85,24.23,0,0,0,0,0,0,0,0,0,0,0,0,24.23,-4.7,21,0,0,0,0,0,0,0,0,,0,,-1.85,0,17.68,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#8B0F4,2130a592-c663-45ef-b9cf-045597b8b0f4,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,6:39 PM,Non-member,20.17,1.67,21.84,0,0,0,0,0,0,0,0,0,0,0,0,21.84,-3.63,18,0,0,0,0,0,0,0,0,,0,,-1.67,0,16.54,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#E4FE6,95b04a73-d163-4ca7-a190-c0c3d01e4fe6,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/28/25,6:59 PM,Non-member,15.59,1.29,16.88,0,0,0,0,0,0,0,0,0,0,0,0,16.88,-2.81,18,0,0,0,0,0,0,0,0,,0,,-1.29,0,12.78,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,8/29/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-2.84,,0,0,-2.84,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#B87D6,1e75029d-4812-42a1-855d-2d3af9cb87d6,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/29/25,11:15 AM,Non-member,20.17,1.67,21.84,0,0,0,0,0,0,0,0,0,0,0,0,21.84,-3.63,18,0,0,0,0,0,0,0,0,,0,,-1.67,0,16.54,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#88275,92c8f577-052f-4d61-808a-aa0f9d588275,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/29/25,11:25 AM,Non-member,15.59,1.29,16.88,0,0,0,0,0,0,0,0,0,0,0,0,16.88,-2.81,18,0,0,0,0,0,0,0,0,,0,,-1.29,0,12.78,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#6C5DF,ec2b1b2a-5309-4f1c-9218-bb4e0d86c5df,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/29/25,1:00 PM,Uber One member,35.98,2.97,38.95,0,0,0,0,0,0,0,0,0,0,0,0,38.95,-7.56,21,0,0,0,0,0,0,0,0,,0,,-2.97,0,28.42,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#C1B33,9a5a7a7f-0d53-4bdd-9827-26b7b17c1b33,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/29/25,1:19 PM,Non-member,13.19,1.09,14.28,0,0,0,0,0,0,0,0,0,0,0,0,14.28,-2.37,18,0,0,0,0,0,0,0,0,,0,,-1.09,0,10.82,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#FB2DC,0afa0e85-f6ac-4eb1-8631-80e1f38fb2dc,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/29/25,3:39 PM,Non-member,65.56,5.42,70.98,0,0,0,0,0,0,0,0,0,0,0,0,70.98,-11.8,18,0,0,0,0,0,0,0,0,,0,,-5.42,0,53.76,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#4ED67,44006ee1-d28e-4464-ae0c-68dae4c4ed67,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/29/25,4:12 PM,Uber One member,23.17,1.92,25.09,0,0,0,0,0,0,0,0,0,0,0,0,25.09,-4.87,21,0,0,0,0,0,0,0,0,,0,,-1.92,0,18.3,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#B43BC,71dbf935-876a-4780-a1f6-ad2a7c4b43bc,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/29/25,4:10 PM,Uber One member,32.77,2.71,35.48,0,0,0,0,0,0,0,0,0,0,0,0,35.48,-6.88,21,0,0,0,0,0,0,0,0,,0,,-2.71,0,25.89,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#0F63C,7f5226d9-537a-4981-93f8-dca454e0f63c,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/29/25,5:41 PM,Uber One member,37.14,3.07,40.21,0,0,0,0,0,-11,-0.91,0,0,0,0,0,29.21,-5.49,21,0,0,0,0,0,0,0,0,,0,,-2.16,0,20.65,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#6F6CF,3df36f3b-9c46-4ec6-9c83-091198a6f6cf,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/29/25,7:54 PM,Uber One member,20.07,1.66,21.73,0,0,0,0,0,0,0,0,0,0,0,0,21.73,-4.21,21,0,0,0,0,0,0,0,0,,0,,-1.66,0,15.86,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,8/30/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-5.28,,0,0,-5.28,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#EE012,275c05d1-4569-4f6b-ba88-1f49280ee012,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/30/25,11:40 AM,Uber One member,26.39,2.18,28.57,0,0,0,0,0,-5,-0.41,0,0,0,0,0,23.57,-4.49,21,0,0,0,0,0,0,0,0,,0,,-1.77,0,16.9,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#E1A84,67728e1b-3090-45a4-8e46-159bffae1a84,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/30/25,12:33 PM,Uber One member,37.76,3.12,40.88,0,0,0,0,0,0,0,0,0,0,0,0,40.88,-7.93,21,0,0,0,0,0,0,0,0,,0,,-3.12,0,29.83,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#259C8,c030889b-51c7-48b0-a847-c329276259c8,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/30/25,3:01 PM,Non-member,20.17,1.67,21.84,0,0,0,0,0,0,0,0,0,0,0,0,21.84,-3.63,18,0,0,0,0,0,0,0,0,,0,,-1.67,0,16.54,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#9CFEF,237e8fe6-3923-4c60-9b2e-745eef09cfef,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/30/25,6:24 PM,Non-member,15.59,1.29,16.88,0,0,0,0,0,0,0,0,0,0,0,0,16.88,-2.81,18,0,0,0,0,0,0,0,0,,0,,-1.29,0,12.78,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#15CE9,0e414be4-b8bd-483a-b796-36d23ec15ce9,Delivery - Partner Using Uber App,Unknown,UberEats Android,Completed,8/30/25,6:51 PM,Uber One member,27.59,2.28,29.87,0,0,0,0,0,0,0,0,0,0,0,0,29.87,-5.79,21,0,0,0,0,0,0,0,0,,0,,-2.28,0,21.8,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#A47B5,8c68a8e7-c163-4f6f-afff-a367c03a47b5,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/30/25,8:27 PM,Non-member,21.57,1.78,23.35,0,0,0,0,0,0,0,0,0,0,0,0,23.35,-3.88,18,0,0,0,0,0,0,0,0,,0,,-1.78,0,17.69,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#A57AA,cea9d202-fdf9-48a0-867a-9e5ec22a57aa,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/30/25,8:27 PM,Uber One member,32.37,2.68,35.05,0,0,0,0,0,0,0,0,0,0,0,0,35.05,-6.8,21,0,0,0,0,0,0,0,0,,0,,-2.68,0,25.57,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,,,,,UberEats Unknown,,8/31/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-7.78,,0,0,-7.78,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#C8849,8d412b1a-a567-4e2d-aaad-ce59acfc8849,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/31/25,1:18 PM,Non-member,15.59,1.29,16.88,0,0,0,0,0,0,0,0,0,0,0,0,16.88,-2.81,18,0,0,0,0,0,0,0,0,,0,,-1.29,0,12.78,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#84F15,af350f0b-50e0-44d7-808c-254326b84f15,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/31/25,2:08 PM,Uber One member,18.67,1.54,20.21,0,0,0,0,0,0,0,0,0,0,0,0,20.21,-3.92,21,0,0,0,0,0,0,0,0,,0,,-1.54,0,14.75,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#68E16,5d3d8a0d-ef40-4e94-b1d9-c6b52a868e16,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/31/25,1:59 PM,Non-member,22.18,1.83,24.01,0,0,0,0,0,0,0,0,0,0,0,0,24.01,-3.99,18,0,0,0,0,0,0,0,0,,0,,-1.83,0,18.19,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#98E74,4759416f-d696-4c33-9cef-5cb8b8e98e74,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/31/25,2:36 PM,Non-member,21.17,1.75,22.92,0,0,0,0,0,0,0,0,0,0,0,0,22.92,-3.81,18,0,0,0,0,0,0,0,0,,0,,-1.75,0,17.36,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#AD645,29c071ee-6cd0-4a7b-9955-58570a3ad645,Delivery - Partner Using Uber App,Digital,UberEats Web,Completed,8/31/25,4:59 PM,Uber One member,22.77,1.88,24.65,0,0,0,0,0,0,0,0,0,0,0,0,24.65,-4.78,21,0,0,0,0,0,0,0,0,,0,,-1.88,0,17.99,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#78D87,34e8e147-a5c5-44f3-8467-83ccf9878d87,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/31/25,5:17 PM,Non-member,43.35,3.58,46.93,0,0,0,0,0,0,0,0,0,0,0,0,46.93,-7.8,18,0,0,0,0,0,0,0,0,,0,,-3.58,0,35.55,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV079),79|15654,#83DEB,d6400a8b-a591-4e88-bf0d-8969d7d83deb,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/31/25,5:18 PM,Uber One member,33.37,2.76,36.13,0,0,0,0,0,0,0,0,0,0,0,0,36.13,-7.01,21,0,0,0,0,0,0,0,0,,0,,-2.76,0,26.36,9/2/25,0,0,,YLYVE1BJODTX8HP
Capriotti's Sandwich Shop (NV067),67|15644,,,,,UberEats Unknown,,8/25/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-10.46,,0,0,-10.46,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,#77F76,3d44f6c3-004f-4466-a89f-1279d7477f76,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,10:37 AM,Uber One member,23.56,1.95,25.51,0,0,0,0,0,0,0,0,0,0,0,0,25.51,-4.95,21,0,0,0,0,0,0,0,0,,0,,-1.95,0,18.61,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,#E1FE7,f048d0b5-9ee4-4dc7-8601-6d75fc6e1fe7,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,1:42 PM,Non-member,80.53,6.66,87.19,0,0,0,0,0,-5,-0.42,0,0,0,0,0,82.19,-13.6,18,0,0,0,0,0,0,0,0,,0,,-6.24,0,61.93,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,#AEBAF,73878f0e-1aeb-456d-a7d5-fa99ab7aebaf,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,2:09 PM,Uber One member,17.18,1.42,18.6,0,0,0,0,0,0,0,0,0,0,0,0,18.6,-3.61,21,0,0,0,0,0,0,0,0,,0,,-1.42,0,13.57,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,#B65F6,7893f53c-5e96-4715-a4be-50c2a94b65f6,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,6:02 PM,Uber One member,15.59,1.29,16.88,0,0,0,0,0,0,0,0,0,0,0,0,16.88,-3.27,21,0,0,0,0,0,0,0,0,,0,,-1.29,0,12.32,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,#1890D,2b5ae3fa-d6b8-4f67-b408-3a1840e1890d,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/25/25,8:06 PM,Uber One member,46.77,3.87,50.64,0,0,0,0,0,0,0,0,0,0,0,0,50.64,-9.82,21,0,0,0,0,0,0,0,0,,0,,-3.87,0,36.95,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,,,,,UberEats Unknown,,8/26/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-9.6,,0,0,-9.6,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,#363FB,c44df461-b2b9-4819-a92d-47e7d24363fb,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/26/25,11:38 AM,Uber One member,19.78,1.63,21.41,0,0,0,0,0,0,0,0,0,0,0,0,21.41,-4.15,21,0,0,0,0,0,0,0,0,,0,,-1.63,0,15.63,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,#03CB5,cc9a07b0-74e5-4621-9bfa-6c645b403cb5,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/26/25,11:37 AM,Uber One member,9.59,0.79,10.38,0,0,0,0,0,0,0,0,0,0,0,0,10.38,-2.01,21,0,0,0,0,0,0,0,0,,0,,-0.79,0,7.58,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,#6634B,e7dda1bd-6d3f-4a5c-bb21-25dc5d86634b,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/26/25,4:11 PM,Uber One member,15.59,1.29,16.88,0,0,0,0,0,0,0,0,0,0,0,0,16.88,-3.27,21,0,0,0,0,0,0,0,0,,0,,-1.29,0,12.32,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,#A3DB5,7bf887ac-018d-477d-86bf-ae3e09ba3db5,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/26/25,6:17 PM,Non-member,32.14,2.66,34.8,0,0,0,0,0,0,0,0,0,0,0,0,34.8,-5.79,18,0,0,0,0,0,0,0,0,,0,,-2.66,0,26.35,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,#72271,8b5e2b4e-219e-43ab-833d-5ad22d672271,Delivery - Partner Using Uber App,Digital,UberEats Android,Completed,8/26/25,8:07 PM,Non-member,20.38,1.68,22.06,0,0,0,0,0,0,0,0,0,0,0,0,22.06,-3.67,18,0,0,0,0,0,0,0,0,,0,,-1.68,0,16.71,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,,,,,UberEats Unknown,,8/27/25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Ad Spend,-11.35,,0,0,-11.35,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,#D65AC,0f5083c6-8395-4abb-a812-152d43dd65ac,Pickup,Digital,UberEats iOS,Completed,8/27/25,12:31 PM,Non-member,57.93,4.79,62.72,0,0,0,0,0,0,0,0,0,0,0,0,62.72,-3.48,6,0,0,0,0,0,0,0,0,,0,,-4.79,0,54.45,9/2/25,0,0,,XEKOZBKRB0LL1VD
Capriotti's Sandwich Shop (NV067),67|15644,#9F9FA,1bc25034-8994-43bb-84b8-64bb2069f9fa,Delivery - Partner Using Uber App,Digital,UberEats iOS,Completed,8/27/25,12:52 PM,Non-member,19.98,1.65,21.63,0,0,0,0,0,0,0,0,0,0,0,0,21.63,-3.6,18,0,0,0,0,0,0,0,0,,0,,-1.65,0,16.38,9/2/25,0,0,,XEKOZBKRB0LL1VD
